verse_id,lang,chars,gpt_tokens,o200k_tokens,spm_tokens,chars_per_gpt_tok,chars_per_o200k_tok,chars_per_spm_tok
265,hi,117,118,42,25,0.9915254237288136,2.7857142857142856,4.68
265,en,138,36,34,28,3.8333333333333335,4.0588235294117645,4.928571428571429
266,sa,88,85,42,21,1.035294117647059,2.0952380952380953,4.190476190476191
266,sa_latn,98,68,46,16,1.4411764705882353,2.130434782608696,6.125
266,hi,114,115,40,29,0.991304347826087,2.85,3.9310344827586206
266,en,139,31,31,30,4.483870967741935,4.483870967741935,4.633333333333334
267,sa,99,101,48,20,0.9801980198019802,2.0625,4.95
267,sa_latn,109,60,48,18,1.8166666666666667,2.2708333333333335,6.055555555555555
267,hi,176,169,55,37,1.0414201183431953,3.2,4.756756756756757
267,en,173,40,41,38,4.325,4.219512195121951,4.552631578947368
268,sa,86,86,42,21,1.0,2.0476190476190474,4.095238095238095
268,sa_latn,86,54,39,16,1.5925925925925926,2.2051282051282053,5.375
268,hi,201,193,58,44,1.0414507772020725,3.4655172413793105,4.568181818181818
268,en,203,46,46,42,4.413043478260869,4.413043478260869,4.833333333333333
269,sa,100,102,45,21,0.9803921568627451,2.2222222222222223,4.761904761904762
269,sa_latn,109,70,47,17,1.5571428571428572,2.3191489361702127,6.411764705882353
269,hi,231,221,72,52,1.0452488687782806,3.2083333333333335,4.4423076923076925
269,en,201,45,45,42,4.466666666666667,4.466666666666667,4.785714285714286
270,sa,88,89,43,18,0.9887640449438202,2.046511627906977,4.888888888888889
270,sa_latn,100,63,48,17,1.5873015873015872,2.0833333333333335,5.882352941176471
270,hi,203,200,63,41,1.015,3.2222222222222223,4.951219512195122
270,en,187,38,38,37,4.921052631578948,4.921052631578948,5.054054054054054
271,sa,88,89,43,19,0.9887640449438202,2.046511627906977,4.631578947368421
271,sa_latn,100,64,47,16,1.5625,2.127659574468085,6.25
271,hi,105,102,30,23,1.0294117647058822,3.5,4.565217391304348
271,en,89,21,21,20,4.238095238095238,4.238095238095238,4.45
272,sa,105,105,47,22,1.0,2.234042553191489,4.7727272727272725
272,sa_latn,117,62,48,21,1.8870967741935485,2.4375,5.571428571428571
272,hi,216,202,76,47,1.0693069306930694,2.8421052631578947,4.595744680851064
272,en,222,48,48,47,4.625,4.625,4.723404255319149
273,sa,172,178,84,28,0.9662921348314607,2.0476190476190474,6.142857142857143
273,sa_latn,186,124,86,27,1.5,2.1627906976744184,6.888888888888889
273,hi,321,316,94,68,1.0158227848101267,3.4148936170212765,4.720588235294118
273,en,373,84,84,77,4.440476190476191,4.440476190476191,4.8441558441558445
274,sa,172,178,84,28,0.9662921348314607,2.0476190476190474,6.142857142857143
274,sa_latn,186,124,86,27,1.5,2.1627906976744184,6.888888888888889
274,hi,321,316,94,68,1.0158227848101267,3.4148936170212765,4.720588235294118
274,en,373,84,84,77,4.440476190476191,4.440476190476191,4.8441558441558445
275,sa,82,83,39,19,0.9879518072289156,2.1025641025641026,4.315789473684211
275,sa_latn,94,44,34,19,2.1363636363636362,2.764705882352941,4.947368421052632
275,hi,129,126,38,29,1.0238095238095237,3.3947368421052633,4.448275862068965
275,en,145,32,32,29,4.53125,4.53125,5.0
276,sa,88,88,43,19,1.0,2.046511627906977,4.631578947368421
276,sa_latn,89,46,39,16,1.934782608695652,2.282051282051282,5.5625
276,hi,190,188,62,40,1.0106382978723405,3.064516129032258,4.75
276,en,182,34,34,33,5.352941176470588,5.352941176470588,5.515151515151516
277,sa,86,84,39,17,1.0238095238095237,2.2051282051282053,5.0588235294117645
277,sa_latn,92,50,39,19,1.84,2.358974358974359,4.842105263157895
277,hi,225,217,72,43,1.0368663594470047,3.125,5.232558139534884
277,en,205,36,36,35,5.694444444444445,5.694444444444445,5.857142857142857
278,sa,87,98,44,17,0.8877551020408163,1.9772727272727273,5.117647058823529
278,sa_latn,96,52,42,19,1.8461538461538463,2.2857142857142856,5.052631578947368
278,hi,108,103,37,27,1.0485436893203883,2.918918918918919,4.0
278,en,181,55,54,43,3.290909090909091,3.3518518518518516,4.209302325581396
279,sa,87,81,38,20,1.0740740740740742,2.289473684210526,4.35
279,sa_latn,91,54,41,19,1.6851851851851851,2.2195121951219514,4.7894736842105265
279,hi,139,137,43,29,1.0145985401459854,3.2325581395348837,4.793103448275862
279,en,151,35,35,34,4.314285714285714,4.314285714285714,4.4411764705882355
280,sa,103,110,53,22,0.9363636363636364,1.9433962264150944,4.681818181818182
280,sa_latn,120,81,56,20,1.4814814814814814,2.142857142857143,6.0
280,hi,173,164,53,39,1.0548780487804879,3.2641509433962264,4.435897435897436
280,en,194,46,45,42,4.217391304347826,4.311111111111111,4.619047619047619
281,sa,93,100,48,20,0.93,1.9375,4.65
281,sa_latn,101,72,55,22,1.4027777777777777,1.8363636363636364,4.590909090909091
281,hi,141,140,39,29,1.0071428571428571,3.6153846153846154,4.862068965517241
281,en,122,24,24,24,5.083333333333333,5.083333333333333,5.083333333333333
282,sa,92,87,44,16,1.0574712643678161,2.090909090909091,5.75
282,sa_latn,97,64,42,13,1.515625,2.3095238095238093,7.461538461538462
282,hi,138,126,38,30,1.0952380952380953,3.6315789473684212,4.6
282,en,142,27,27,26,5.2592592592592595,5.2592592592592595,5.461538461538462
283,sa,83,85,39,19,0.9764705882352941,2.128205128205128,4.368421052631579
283,sa_latn,92,57,39,18,1.6140350877192982,2.358974358974359,5.111111111111111
283,hi,94,96,37,25,0.9791666666666666,2.5405405405405403,3.76
283,en,106,26,26,26,4.076923076923077,4.076923076923077,4.076923076923077
284,sa,87,86,44,16,1.0116279069767442,1.9772727272727273,5.4375
284,sa_latn,91,54,41,17,1.6851851851851851,2.2195121951219514,5.352941176470588
284,hi,180,180,56,39,1.0,3.2142857142857144,4.615384615384615
284,en,209,53,52,51,3.943396226415094,4.019230769230769,4.098039215686274
285,sa,80,82,41,17,0.975609756097561,1.951219512195122,4.705882352941177
285,sa_latn,87,53,38,14,1.6415094339622642,2.289473684210526,6.214285714285714
285,hi,141,139,41,31,1.014388489208633,3.4390243902439024,4.548387096774194
285,en,145,31,31,30,4.67741935483871,4.67741935483871,4.833333333333333
286,sa,82,78,43,18,1.0512820512820513,1.9069767441860466,4.555555555555555
286,sa_latn,90,57,37,16,1.5789473684210527,2.4324324324324325,5.625
286,hi,111,104,38,27,1.0673076923076923,2.9210526315789473,4.111111111111111
286,en,98,25,24,22,3.92,4.083333333333333,4.454545454545454
287,sa,87,91,45,22,0.9560439560439561,1.9333333333333333,3.9545454545454546
287,sa_latn,100,69,47,20,1.4492753623188406,2.127659574468085,5.0
287,hi,171,160,55,38,1.06875,3.109090909090909,4.5
287,en,184,52,51,46,3.5384615384615383,3.607843137254902,4.0
288,sa,89,93,45,19,0.956989247311828,1.9777777777777779,4.684210526315789
288,sa_latn,100,66,46,16,1.5151515151515151,2.1739130434782608,6.25
288,hi,108,113,35,24,0.9557522123893806,3.085714285714286,4.5
288,en,133,33,33,32,4.03030303030303,4.03030303030303,4.15625
289,sa,92,90,42,14,1.0222222222222221,2.1904761904761907,6.571428571428571
289,sa_latn,94,52,37,15,1.8076923076923077,2.5405405405405403,6.266666666666667
289,hi,107,108,34,24,0.9907407407407407,3.1470588235294117,4.458333333333333
289,en,128,31,31,29,4.129032258064516,4.129032258064516,4.413793103448276
290,sa,80,81,40,16,0.9876543209876543,2.0,5.0
290,sa_latn,91,55,41,16,1.6545454545454545,2.2195121951219514,5.6875
290,hi,133,134,41,31,0.9925373134328358,3.2439024390243905,4.290322580645161
290,en,168,35,35,32,4.8,4.8,5.25
291,sa,92,90,43,20,1.0222222222222221,2.13953488372093,4.6
291,sa_latn,94,49,38,18,1.9183673469387754,2.473684210526316,5.222222222222222
291,hi,126,127,42,29,0.9921259842519685,3.0,4.344827586206897
291,en,138,31,32,31,4.451612903225806,4.3125,4.451612903225806
292,sa,85,83,46,17,1.0240963855421688,1.8478260869565217,5.0
292,sa_latn,94,56,35,15,1.6785714285714286,2.6857142857142855,6.266666666666667
292,hi,104,98,32,23,1.0612244897959184,3.25,4.521739130434782
292,en,109,26,25,23,4.1923076923076925,4.36,4.739130434782608
293,sa,85,81,39,18,1.0493827160493827,2.1794871794871793,4.722222222222222
293,sa_latn,86,50,37,16,1.72,2.324324324324324,5.375
293,hi,145,136,48,33,1.0661764705882353,3.0208333333333335,4.393939393939394
293,en,148,30,30,30,4.933333333333334,4.933333333333334,4.933333333333334
294,sa,86,84,43,20,1.0238095238095237,2.0,4.3
294,sa_latn,90,74,49,14,1.2162162162162162,1.836734693877551,6.428571428571429
294,hi,234,227,67,52,1.0308370044052864,3.4925373134328357,4.5
294,en,211,43,44,40,4.906976744186046,4.795454545454546,5.275
295,sa,90,89,43,19,1.0112359550561798,2.0930232558139537,4.7368421052631575
295,sa_latn,96,57,41,16,1.6842105263157894,2.341463414634146,6.0
295,hi,213,206,67,42,1.0339805825242718,3.1791044776119404,5.071428571428571
295,en,196,39,39,38,5.0256410256410255,5.0256410256410255,5.157894736842105
296,sa,94,86,39,20,1.0930232558139534,2.41025641025641,4.7
296,sa_latn,98,59,44,19,1.6610169491525424,2.227272727272727,5.157894736842105
296,hi,191,184,54,38,1.0380434782608696,3.537037037037037,5.026315789473684
296,en,184,42,42,40,4.380952380952381,4.380952380952381,4.6
297,sa,96,92,42,21,1.0434782608695652,2.2857142857142856,4.571428571428571
297,sa_latn,89,53,40,16,1.679245283018868,2.225,5.5625
297,hi,232,226,71,53,1.0265486725663717,3.267605633802817,4.377358490566038
297,en,211,47,47,47,4.48936170212766,4.48936170212766,4.48936170212766
298,sa,88,85,37,20,1.035294117647059,2.3783783783783785,4.4
298,sa_latn,89,53,38,16,1.679245283018868,2.3421052631578947,5.5625
298,hi,171,168,53,35,1.0178571428571428,3.2264150943396226,4.885714285714286
298,en,163,36,36,34,4.527777777777778,4.527777777777778,4.794117647058823
299,sa,96,95,43,22,1.0105263157894737,2.2325581395348837,4.363636363636363
299,sa_latn,101,66,45,19,1.5303030303030303,2.2444444444444445,5.315789473684211
299,hi,232,228,70,48,1.0175438596491229,3.3142857142857145,4.833333333333333
299,en,220,40,39,35,5.5,5.641025641025641,6.285714285714286
300,sa,97,95,43,22,1.0210526315789474,2.255813953488372,4.409090909090909
300,sa_latn,104,65,47,19,1.6,2.2127659574468086,5.473684210526316
300,hi,124,118,35,29,1.0508474576271187,3.5428571428571427,4.275862068965517
300,en,113,25,25,23,4.52,4.52,4.913043478260869
301,sa,83,83,41,19,1.0,2.024390243902439,4.368421052631579
301,sa_latn,91,48,36,17,1.8958333333333333,2.5277777777777777,5.352941176470588
301,hi,159,154,42,31,1.0324675324675325,3.7857142857142856,5.129032258064516
301,en,150,31,31,28,4.838709677419355,4.838709677419355,5.357142857142857
302,sa,89,90,44,17,0.9888888888888889,2.022727272727273,5.235294117647059
302,sa_latn,95,52,39,20,1.8269230769230769,2.4358974358974357,4.75
302,hi,173,167,46,38,1.035928143712575,3.760869565217391,4.552631578947368
302,en,170,35,34,32,4.857142857142857,5.0,5.3125
303,sa,85,84,40,16,1.0119047619047619,2.125,5.3125
303,sa_latn,90,49,34,14,1.836734693877551,2.6470588235294117,6.428571428571429
303,hi,182,177,56,35,1.0282485875706215,3.25,5.2
303,en,202,41,40,36,4.926829268292683,5.05,5.611111111111111
304,sa,80,80,40,16,1.0,2.0,5.0
304,sa_latn,89,63,42,17,1.4126984126984128,2.119047619047619,5.235294117647059
304,hi,164,170,48,34,0.9647058823529412,3.4166666666666665,4.823529411764706
304,en,155,35,34,31,4.428571428571429,4.5588235294117645,5.0
305,sa,81,78,37,18,1.0384615384615385,2.189189189189189,4.5
305,sa_latn,87,54,40,15,1.6111111111111112,2.175,5.8
305,hi,127,132,37,28,0.9621212121212122,3.4324324324324325,4.535714285714286
305,en,101,28,28,27,3.607142857142857,3.607142857142857,3.740740740740741
306,sa,85,81,38,15,1.0493827160493827,2.236842105263158,5.666666666666667
306,sa_latn,92,47,40,16,1.9574468085106382,2.3,5.75
306,hi,140,139,48,31,1.0071942446043165,2.9166666666666665,4.516129032258065
306,en,167,37,36,32,4.513513513513513,4.638888888888889,5.21875
307,sa,96,95,46,17,1.0105263157894737,2.0869565217391304,5.647058823529412
307,sa_latn,99,74,49,19,1.337837837837838,2.020408163265306,5.2105263157894735
307,hi,167,159,49,37,1.050314465408805,3.4081632653061225,4.513513513513513
307,en,164,31,31,29,5.290322580645161,5.290322580645161,5.655172413793103
308,sa,93,88,43,21,1.0568181818181819,2.1627906976744184,4.428571428571429
308,sa_latn,97,58,42,17,1.6724137931034482,2.3095238095238093,5.705882352941177
308,hi,162,155,51,35,1.0451612903225806,3.176470588235294,4.628571428571429
308,en,163,37,36,35,4.405405405405405,4.527777777777778,4.6571428571428575
309,sa,88,85,42,21,1.035294117647059,2.0952380952380953,4.190476190476191
309,sa_latn,96,65,43,21,1.476923076923077,2.2325581395348837,4.571428571428571
309,hi,217,220,75,49,0.9863636363636363,2.8933333333333335,4.428571428571429
309,en,262,63,61,55,4.158730158730159,4.295081967213115,4.763636363636364
310,sa,190,191,96,32,0.9947643979057592,1.9791666666666667,5.9375
310,sa_latn,208,118,88,34,1.7627118644067796,2.3636363636363638,6.117647058823529
310,hi,283,283,100,73,1.0,2.83,3.8767123287671232
310,en,327,94,92,75,3.478723404255319,3.5543478260869565,4.36
311,sa,190,191,96,32,0.9947643979057592,1.9791666666666667,5.9375
311,sa_latn,208,118,88,34,1.7627118644067796,2.3636363636363638,6.117647058823529
311,hi,283,283,100,73,1.0,2.83,3.8767123287671232
311,en,327,94,92,75,3.478723404255319,3.5543478260869565,4.36
312,sa,101,107,48,19,0.9439252336448598,2.1041666666666665,5.315789473684211
312,sa_latn,117,65,52,20,1.8,2.25,5.85
312,hi,223,209,66,45,1.0669856459330143,3.378787878787879,4.955555555555556
312,en,228,47,46,42,4.851063829787234,4.956521739130435,5.428571428571429
313,sa,79,85,41,17,0.9294117647058824,1.9268292682926829,4.647058823529412
313,sa_latn,93,60,46,18,1.55,2.0217391304347827,5.166666666666667
313,hi,272,274,88,55,0.9927007299270073,3.090909090909091,4.945454545454545
313,en,311,73,72,63,4.260273972602739,4.319444444444445,4.936507936507937
314,sa,90,83,41,20,1.0843373493975903,2.1951219512195124,4.5
314,sa_latn,95,49,37,19,1.9387755102040816,2.5675675675675675,5.0
314,hi,109,111,33,26,0.9819819819819819,3.303030303030303,4.1923076923076925
314,en,130,27,27,26,4.814814814814815,4.814814814814815,5.0
315,sa,85,84,43,20,1.0119047619047619,1.9767441860465116,4.25
315,sa_latn,95,52,39,18,1.8269230769230769,2.4358974358974357,5.277777777777778
315,hi,147,141,41,32,1.0425531914893618,3.5853658536585367,4.59375
315,en,153,35,33,31,4.371428571428571,4.636363636363637,4.935483870967742
316,sa,86,88,47,15,0.9772727272727273,1.8297872340425532,5.733333333333333
316,sa_latn,95,50,39,16,1.9,2.4358974358974357,5.9375
316,hi,167,165,53,38,1.0121212121212122,3.150943396226415,4.394736842105263
316,en,173,36,36,37,4.805555555555555,4.805555555555555,4.675675675675675
317,sa,83,86,38,16,0.9651162790697675,2.1842105263157894,5.1875
317,sa_latn,87,51,38,16,1.7058823529411764,2.289473684210526,5.4375
317,hi,133,130,42,31,1.023076923076923,3.1666666666666665,4.290322580645161
317,en,159,32,32,30,4.96875,4.96875,5.3
318,sa,218,217,108,32,1.0046082949308757,2.0185185185185186,6.8125
318,sa_latn,246,142,102,33,1.732394366197183,2.411764705882353,7.454545454545454
318,hi,372,370,123,78,1.0054054054054054,3.024390243902439,4.769230769230769
318,en,434,101,101,89,4.297029702970297,4.297029702970297,4.876404494382022
319,sa,218,217,108,32,1.0046082949308757,2.0185185185185186,6.8125
319,sa_latn,246,142,102,33,1.732394366197183,2.411764705882353,7.454545454545454
319,hi,372,370,123,78,1.0054054054054054,3.024390243902439,4.769230769230769
319,en,434,101,101,89,4.297029702970297,4.297029702970297,4.876404494382022
320,sa,114,115,58,24,0.991304347826087,1.9655172413793103,4.75
320,sa_latn,131,75,53,25,1.7466666666666666,2.4716981132075473,5.24
320,hi,226,212,70,48,1.0660377358490567,3.2285714285714286,4.708333333333333
320,en,202,44,45,38,4.590909090909091,4.488888888888889,5.315789473684211
321,sa,92,91,45,20,1.010989010989011,2.0444444444444443,4.6
321,sa_latn,94,59,45,17,1.5932203389830508,2.088888888888889,5.529411764705882
321,hi,161,149,53,35,1.080536912751678,3.0377358490566038,4.6
321,en,185,38,38,36,4.868421052631579,4.868421052631579,5.138888888888889
322,sa,91,85,43,21,1.0705882352941176,2.116279069767442,4.333333333333333
322,sa_latn,92,54,35,15,1.7037037037037037,2.6285714285714286,6.133333333333334
322,hi,104,98,32,23,1.0612244897959184,3.25,4.521739130434782
322,en,136,28,28,26,4.857142857142857,4.857142857142857,5.230769230769231
323,sa,87,83,40,21,1.0481927710843373,2.175,4.142857142857143
323,sa_latn,93,59,39,16,1.576271186440678,2.3846153846153846,5.8125
323,hi,150,146,50,33,1.0273972602739727,3.0,4.545454545454546
323,en,139,30,29,27,4.633333333333334,4.793103448275862,5.148148148148148
324,sa,88,83,41,19,1.0602409638554218,2.1463414634146343,4.631578947368421
324,sa_latn,92,57,43,14,1.6140350877192982,2.13953488372093,6.571428571428571
324,hi,148,140,40,30,1.0571428571428572,3.7,4.933333333333334
324,en,171,34,34,33,5.029411764705882,5.029411764705882,5.181818181818182
325,sa,88,85,42,16,1.035294117647059,2.0952380952380953,5.5
325,sa_latn,90,43,36,18,2.0930232558139537,2.5,5.0
325,hi,176,163,54,36,1.0797546012269938,3.259259259259259,4.888888888888889
325,en,191,52,49,44,3.673076923076923,3.8979591836734695,4.340909090909091
326,sa,88,84,46,21,1.0476190476190477,1.9130434782608696,4.190476190476191
326,sa_latn,93,54,43,23,1.7222222222222223,2.1627906976744184,4.043478260869565
326,hi,180,174,58,44,1.0344827586206897,3.103448275862069,4.090909090909091
326,en,196,47,46,44,4.170212765957447,4.260869565217392,4.454545454545454
327,sa,96,93,45,20,1.032258064516129,2.1333333333333333,4.8
327,sa_latn,92,46,37,15,2.0,2.4864864864864864,6.133333333333334
327,hi,138,136,42,29,1.0147058823529411,3.2857142857142856,4.758620689655173
327,en,175,38,38,36,4.605263157894737,4.605263157894737,4.861111111111111
328,sa,86,84,41,17,1.0238095238095237,2.097560975609756,5.0588235294117645
328,sa_latn,92,53,43,17,1.7358490566037736,2.13953488372093,5.411764705882353
328,hi,174,167,58,36,1.0419161676646707,3.0,4.833333333333333
328,en,200,43,42,39,4.651162790697675,4.761904761904762,5.128205128205129
329,sa,96,98,49,21,0.9795918367346939,1.9591836734693877,4.571428571428571
329,sa_latn,101,57,44,19,1.7719298245614035,2.2954545454545454,5.315789473684211
329,hi,126,128,43,27,0.984375,2.9302325581395348,4.666666666666667
329,en,157,31,31,27,5.064516129032258,5.064516129032258,5.814814814814815
330,sa,90,85,41,17,1.0588235294117647,2.1951219512195124,5.294117647058823
330,sa_latn,94,52,36,15,1.8076923076923077,2.611111111111111,6.266666666666667
330,hi,109,110,34,27,0.990909090909091,3.2058823529411766,4.037037037037037
330,en,133,28,28,27,4.75,4.75,4.925925925925926
331,sa,92,88,42,21,1.0454545454545454,2.1904761904761907,4.380952380952381
331,sa_latn,98,59,40,16,1.6610169491525424,2.45,6.125
331,hi,155,150,49,32,1.0333333333333334,3.163265306122449,4.84375
331,en,177,36,36,35,4.916666666666667,4.916666666666667,5.057142857142857
332,sa,369,361,172,61,1.0221606648199446,2.145348837209302,6.049180327868853
332,sa_latn,378,252,168,50,1.5,2.25,7.56
332,hi,773,728,232,173,1.0618131868131868,3.331896551724138,4.468208092485549
